season,team1,team2,venue,toss_winner,toss_decision,team1_avg_score,team2_avg_score,team1_win_rate,team2_win_rate,h2h_team1_wins,h2h_team2_wins,team1_key_player_fit,team2_key_player_fit,home_advantage,winner
2020,Kolkata Knight Riders,Royal Challengers Bangalore,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders,field,164,181,0.49,0.48,20,14,1,0,0,Kolkata Knight Riders
2020,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,Royal Challengers Bangalore,field,182,170,0.45,0.6,5,20,0,0,0,Royal Challengers Bangalore
2020,Kolkata Knight Riders,Kings XI Punjab,Sharjah Cricket Stadium,Kings XI Punjab,bat,163,158,0.48,0.51,17,10,0,1,0,Kings XI Punjab
2020,Chennai Super Kings,Kings XI Punjab,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings,bat,175,163,0.65,0.49,27,7,1,1,0,Chennai Super Kings
2020,Sunrisers Hyderabad,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",Chennai Super Kings,field,167,174,0.5,0.62,4,16,0,0,0,Chennai Super Kings
2020,Kolkata Knight Riders,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,bat,162,158,0.59,0.51,13,12,1,1,0,Kolkata Knight Riders
2020,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,field,175,156,0.57,0.44,17,4,1,1,0,Chennai Super Kings
2020,Sunrisers Hyderabad,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders,field,155,161,0.48,0.5,12,14,0,1,0,Kolkata Knight Riders
2020,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,bat,167,167,0.55,0.42,20,6,0,0,0,Royal Challengers Bangalore
2020,Kolkata Knight Riders,Rajasthan Royals,"Sheikh Zayed Stadium, Abu Dhabi",Rajasthan Royals,field,176,172,0.57,0.47,21,3,0,1,0,Kolkata Knight Riders
2020,Delhi Capitals,Royal Challengers Bangalore,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,field,170,184,0.53,0.48,4,2,0,1,0,Royal Challengers Bangalore
2020,Kolkata Knight Riders,Rajasthan Royals,Sharjah Cricket Stadium,Kolkata Knight Riders,field,160,164,0.55,0.51,22,3,1,1,0,Kolkata Knight Riders
2020,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,field,165,174,0.6,0.49,20,7,1,0,0,Chennai Super Kings
2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah Cricket Stadium,Royal Challengers Bangalore,field,181,156,0.46,0.49,14,6,1,1,0,Royal Challengers Bangalore
2020,Mumbai Indians,Delhi Capitals,Dubai International Cricket Stadium,Mumbai Indians,bat,176,170,0.64,0.52,2,3,1,1,0,Mumbai Indians
2020,Kings XI Punjab,Mumbai Indians,Sharjah Cricket Stadium,Mumbai Indians,bat,166,169,0.45,0.68,2,40,1,0,0,Mumbai Indians
2020,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stadium,Chennai Super Kings,bat,181,167,0.61,0.46,16,1,0,1,0,Chennai Super Kings
2020,Kolkata Knight Riders,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders,field,154,170,0.54,0.56,10,24,1,1,0,Chennai Super Kings
2020,Chennai Super Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,182,147,0.59,0.56,18,4,0,0,0,Chennai Super Kings
2020,Kolkata Knight Riders,Royal Challengers Bangalore,"Sheikh Zayed Stadium, Abu Dhabi",Royal Challengers Bangalore,bat,172,178,0.6,0.49,21,14,1,1,0,Royal Challengers Bangalore
2020,Mumbai Indians,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,field,185,166,0.62,0.67,18,9,1,1,0,Mumbai Indians
2020,Mumbai Indians,Rajasthan Royals,Dubai International Cricket Stadium,Rajasthan Royals,field,177,170,0.67,0.54,23,4,1,0,0,Mumbai Indians
2020,Kolkata Knight Riders,Chennai Super Kings,Sharjah Cricket Stadium,Chennai Super Kings,field,165,180,0.5,0.62,10,25,1,0,0,Chennai Super Kings
2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,bat,182,168,0.51,0.46,15,6,1,1,0,Royal Challengers Bangalore
2020,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,Chennai Super Kings,field,172,174,0.56,0.44,21,7,0,1,0,Royal Challengers Bangalore
2020,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stadium,Rajasthan Royals,field,169,171,0.6,0.46,17,1,0,0,0,Rajasthan Royals
2020,Chennai Super Kings,Rajasthan Royals,Dubai International Cricket Stadium,Rajasthan Royals,field,174,162,0.55,0.51,17,2,0,1,0,Chennai Super Kings
2020,Sunrisers Hyderabad,Kings XI Punjab,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,bat,145,170,0.44,0.44,8,21,1,0,0,Kings XI Punjab
2020,Mumbai Indians,Rajasthan Royals,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,field,177,153,0.58,0.43,24,4,0,1,0,Mumbai Indians
2020,Mumbai Indians,Kings XI Punjab,Sharjah Cricket Stadium,Mumbai Indians,field,188,160,0.61,0.48,41,2,0,1,0,Mumbai Indians
2020,Kolkata Knight Riders,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",Kolkata Knight Riders,bat,155,159,0.53,0.68,10,26,1,0,0,Chennai Super Kings
2020,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,Chennai Super Kings,bat,160,158,0.61,0.54,19,4,1,0,0,Chennai Super Kings
2020,Kolkata Knight Riders,Delhi Capitals,"Sheikh Zayed Stadium, Abu Dhabi",Delhi Capitals,bat,160,158,0.48,0.49,2,1,0,1,0,Kolkata Knight Riders
2020,Rajasthan Royals,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi",Rajasthan Royals,field,155,168,0.52,0.59,4,25,1,0,0,Mumbai Indians
2020,Kolkata Knight Riders,Sunrisers Hyderabad,"Sheikh Zayed Stadium, Abu Dhabi",Sunrisers Hyderabad,bat,175,162,0.58,0.56,15,12,0,1,0,Kolkata Knight Riders
2020,Rajasthan Royals,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,bat,158,150,0.52,0.55,16,7,1,1,0,Sunrisers Hyderabad
2020,Rajasthan Royals,Mumbai Indians,Sharjah Cricket Stadium,Mumbai Indians,field,164,186,0.53,0.62,4,26,0,0,0,Mumbai Indians
2020,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,bat,178,162,0.55,0.46,21,8,1,0,0,Chennai Super Kings
2020,Kings XI Punjab,Chennai Super Kings,Sharjah Cricket Stadium,Kings XI Punjab,bat,174,178,0.54,0.6,7,28,1,0,0,Chennai Super Kings
2020,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,field,172,145,0.46,0.53,16,8,1,0,0,Sunrisers Hyderabad
2020,Mumbai Indians,Rajasthan Royals,Dubai International Cricket Stadium,Mumbai Indians,field,182,158,0.58,0.52,27,4,0,1,0,Mumbai Indians
2020,Kolkata Knight Riders,Mumbai Indians,Sharjah Cricket Stadium,Kolkata Knight Riders,bat,157,168,0.49,0.63,6,21,0,0,0,Mumbai Indians
2020,Chennai Super Kings,Kolkata Knight Riders,Sharjah Cricket Stadium,Kolkata Knight Riders,field,164,176,0.57,0.53,27,10,0,1,0,Kolkata Knight Riders
2021,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,field,160,150,0.56,0.48,9,16,1,0,1,Sunrisers Hyderabad
2021,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi Stadium, Hyderabad",Kolkata Knight Riders,bat,160,153,0.54,0.53,12,16,0,1,1,Sunrisers Hyderabad
2021,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,172,166,0.45,0.48,3,4,1,0,1,Royal Challengers Bangalore
2021,Royal Challengers Bangalore,Rajasthan Royals,"M Chinnaswamy Stadium, Bangalore",Rajasthan Royals,bat,164,154,0.41,0.55,14,6,1,1,1,Royal Challengers Bangalore
2021,Punjab Kings,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",Kolkata Knight Riders,field,166,162,0.49,0.55,4,1,0,1,1,Punjab Kings
2021,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bangalore",Chennai Super Kings,field,184,183,0.51,0.61,8,22,1,1,1,Royal Challengers Bangalore
2021,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,189,155,0.58,0.43,28,4,1,0,1,Mumbai Indians
2021,Royal Challengers Bangalore,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,bat,168,152,0.49,0.56,16,6,0,0,1,Sunrisers Hyderabad
2021,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,field,181,166,0.68,0.44,18,2,0,1,1,Chennai Super Kings
2021,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Royal Challengers Bangalore,field,169,169,0.5,0.52,1,1,1,0,1,Royal Challengers Bangalore
2021,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,153,153,0.58,0.43,23,3,0,1,1,Kolkata Knight Riders
2021,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Rajasthan Royals,field,156,153,0.45,0.53,2,4,0,0,1,Rajasthan Royals
2021,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,176,164,0.58,0.57,11,27,1,1,1,Kolkata Knight Riders
2021,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,168,153,0.59,0.44,3,1,0,1,1,Chennai Super Kings
2021,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,183,166,0.63,0.66,9,19,0,0,1,Mumbai Indians
2021,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,181,177,0.6,0.53,22,6,1,1,1,Mumbai Indians
2021,Kolkata Knight Riders,Royal Challengers Bangalore,"Eden Gardens, Kolkata",Royal Challengers Bangalore,field,172,161,0.61,0.53,21,15,0,0,1,Kolkata Knight Riders
2021,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Punjab Kings,bat,170,151,0.52,0.47,2,5,0,1,1,Punjab Kings
2021,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Stadium, Hyderabad",Delhi Capitals,bat,145,172,0.56,0.55,6,5,0,1,1,Sunrisers Hyderabad
2021,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,173,170,0.62,0.5,1,3,1,1,1,Mumbai Indians
2021,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,field,178,154,0.64,0.55,19,2,0,0,1,Chennai Super Kings
2021,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,bat,173,163,0.61,0.49,22,9,0,0,1,Chennai Super Kings
2021,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai",Mumbai Indians,bat,164,176,0.67,0.66,9,20,0,1,1,Chennai Super Kings
2021,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,162,168,0.53,0.44,10,16,1,0,1,Sunrisers Hyderabad
2021,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,field,181,171,0.64,0.48,20,2,1,0,1,Chennai Super Kings
2021,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,bat,155,168,0.49,0.63,3,3,0,0,1,Mumbai Indians
2021,Rajasthan Royals,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,field,166,182,0.43,0.55,2,21,0,1,1,Chennai Super Kings
2021,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,164,172,0.51,0.43,5,3,1,0,1,Rajasthan Royals
2021,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,field,152,175,0.53,0.43,7,16,1,0,1,Sunrisers Hyderabad
2021,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,field,182,174,0.57,0.58,4,3,1,0,1,Mumbai Indians
2021,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,bat,162,152,0.56,0.46,5,7,0,0,1,Delhi Capitals
2021,Royal Challengers Bangalore,Punjab Kings,"M Chinnaswamy Stadium, Bangalore",Punjab Kings,field,169,172,0.54,0.42,2,1,0,1,1,Punjab Kings
2021,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Rajasthan Royals,field,175,160,0.45,0.5,3,6,1,1,1,Punjab Kings
2021,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,bat,157,158,0.58,0.51,24,3,0,1,1,Kolkata Knight Riders
2021,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,182,167,0.45,0.46,4,4,0,0,1,Royal Challengers Bangalore
2021,Mumbai Indians,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,178,173,0.65,0.43,33,7,0,0,1,Mumbai Indians
2021,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,161,179,0.48,0.6,4,20,0,1,1,Chennai Super Kings
2021,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,181,154,0.65,0.56,19,2,1,0,1,Mumbai Indians
2021,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Stadium, Hyderabad",Punjab Kings,field,165,171,0.49,0.4,1,1,0,1,1,Sunrisers Hyderabad
2021,Kolkata Knight Riders,Mumbai Indians,"Eden Gardens, Kolkata",Mumbai Indians,field,175,189,0.48,0.63,6,23,1,1,1,Mumbai Indians
2021,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Punjab Kings,bat,161,162,0.5,0.53,2,2,0,1,1,Royal Challengers Bangalore
2021,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,182,171,0.63,0.58,24,6,0,0,1,Mumbai Indians
2021,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,176,159,0.65,0.45,21,4,0,0,1,Chennai Super Kings
2021,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bangalore",Mumbai Indians,bat,162,169,0.48,0.6,7,34,0,1,1,Mumbai Indians
2021,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,182,168,0.64,0.6,20,10,1,1,1,Mumbai Indians
2021,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,169,153,0.46,0.47,7,6,1,0,1,Rajasthan Royals
2021,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,157,175,0.56,0.45,3,1,1,1,1,Kolkata Knight Riders
2021,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bangalore",Kolkata Knight Riders,bat,168,174,0.47,0.57,15,22,0,0,1,Kolkata Knight Riders
2021,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,170,169,0.53,0.5,6,8,0,1,1,Delhi Capitals
2021,Royal Challengers Bangalore,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,field,160,164,0.44,0.47,16,8,0,1,1,Sunrisers Hyderabad
2021,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,158,169,0.47,0.55,16,11,0,1,1,Sunrisers Hyderabad
2021,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,162,156,0.56,0.57,27,12,1,1,1,Chennai Super Kings
2021,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,field,167,148,0.56,0.45,16,12,1,0,1,Rajasthan Royals
2021,Punjab Kings,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",Punjab Kings,field,151,174,0.47,0.49,5,1,0,0,1,Kolkata Knight Riders
2021,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,bat,173,185,0.5,0.61,3,5,1,1,1,Mumbai Indians
2021,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Stadium, Hyderabad",Delhi Capitals,field,158,168,0.56,0.56,7,5,0,1,1,Delhi Capitals
2021,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,field,161,180,0.55,0.51,23,9,0,0,1,Chennai Super Kings
2021,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,166,158,0.64,0.56,20,2,0,1,1,Mumbai Indians
2021,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,182,153,0.64,0.57,28,12,1,0,1,Chennai Super Kings
2021,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,187,176,0.62,0.47,6,3,0,1,1,Mumbai Indians
2022,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bangalore",Lucknow Super Giants,bat,173,170,0.46,0.52,1,3,0,0,1,Lucknow Super Giants
2022,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,field,158,145,0.54,0.51,6,7,0,1,1,Delhi Capitals
2022,Lucknow Super Giants,Mumbai Indians,"BRSABV Ekana Cricket Stadium, Lucknow",Mumbai Indians,field,156,177,0.47,0.61,3,3,0,0,1,Mumbai Indians
2022,Royal Challengers Bangalore,Punjab Kings,"M Chinnaswamy Stadium, Bangalore",Punjab Kings,bat,163,164,0.48,0.41,3,2,0,1,1,Punjab Kings
2022,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,field,152,181,0.49,0.59,2,21,1,0,1,Mumbai Indians
2022,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,field,157,163,0.49,0.6,1,6,1,0,1,Chennai Super Kings
2022,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,165,165,0.57,0.57,4,1,0,0,1,Delhi Capitals
2022,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,field,169,174,0.55,0.64,1,7,1,1,1,Chennai Super Kings
2022,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Punjab Kings,bat,151,164,0.42,0.48,3,3,0,0,1,Royal Challengers Bangalore
2022,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,163,160,0.47,0.41,6,4,1,0,1,Rajasthan Royals
2022,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,168,179,0.43,0.51,1,4,0,1,1,Lucknow Super Giants
2022,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,163,179,0.52,0.57,4,22,0,1,1,Chennai Super Kings
2022,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,152,172,0.47,0.59,2,4,1,1,1,Kolkata Knight Riders
2022,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,165,168,0.45,0.53,2,5,0,1,1,Kolkata Knight Riders
2022,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,field,174,161,0.47,0.56,7,8,0,0,1,Rajasthan Royals
2022,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,181,156,0.68,0.44,29,4,0,1,1,Mumbai Indians
2022,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,bat,151,177,0.43,0.59,2,3,1,1,1,Gujarat Titans
2022,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,bat,176,163,0.54,0.52,1,2,0,0,1,Gujarat Titans
2022,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,bat,155,173,0.56,0.55,4,2,0,0,1,Gujarat Titans
2022,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,164,165,0.56,0.42,2,5,1,0,1,Kolkata Knight Riders
2022,Punjab Kings,Lucknow Super Giants,"IS Bindra Stadium, Mohali",Punjab Kings,bat,170,163,0.5,0.49,1,5,0,0,1,Punjab Kings
2022,Punjab Kings,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",Punjab Kings,bat,165,169,0.47,0.51,1,2,1,1,1,Sunrisers Hyderabad
2022,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,157,171,0.47,0.57,2,6,1,1,1,Kolkata Knight Riders
2022,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,bat,158,159,0.48,0.47,7,2,0,0,1,Kolkata Knight Riders
2022,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,166,169,0.43,0.53,5,4,1,1,1,Delhi Capitals
2022,Lucknow Super Giants,Delhi Capitals,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,174,161,0.52,0.45,1,3,0,1,1,Lucknow Super Giants
2022,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,172,174,0.56,0.64,3,7,0,1,1,Mumbai Indians
2022,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,152,166,0.46,0.54,9,7,1,0,1,Rajasthan Royals
2022,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,164,150,0.57,0.5,23,4,0,1,1,Chennai Super Kings
2022,Delhi Capitals,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,173,179,0.47,0.43,5,5,1,0,1,Delhi Capitals
2022,Punjab Kings,Chennai Super Kings,"IS Bindra Stadium, Mohali",Punjab Kings,bat,170,162,0.45,0.54,1,4,0,0,1,Chennai Super Kings
2022,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Chennai Super Kings,bat,173,178,0.47,0.68,12,29,0,1,1,Chennai Super Kings
2022,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,183,171,0.66,0.58,30,12,1,1,1,Chennai Super Kings
2022,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,180,170,0.43,0.59,15,23,0,1,1,Kolkata Knight Riders
2022,Lucknow Super Giants,Punjab Kings,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,162,151,0.5,0.45,5,2,1,1,1,Lucknow Super Giants
2022,Punjab Kings,Chennai Super Kings,"IS Bindra Stadium, Mohali",Chennai Super Kings,bat,154,166,0.41,0.67,1,5,1,0,1,Chennai Super Kings
2022,Rajasthan Royals,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,bat,149,178,0.45,0.6,2,22,1,0,1,Chennai Super Kings
2022,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Royal Challengers Bangalore,field,162,163,0.44,0.48,3,4,1,1,1,Royal Challengers Bangalore
2022,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,169,170,0.59,0.65,10,21,1,0,1,Mumbai Indians
2022,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,bat,158,161,0.65,0.43,4,3,1,1,1,Gujarat Titans
2022,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Stadium, Hyderabad",Punjab Kings,bat,165,158,0.48,0.48,3,1,1,0,1,Sunrisers Hyderabad
2022,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,166,162,0.54,0.54,6,1,0,1,1,Chennai Super Kings
2022,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,156,171,0.55,0.53,9,16,0,1,1,Sunrisers Hyderabad
2022,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bangalore",Lucknow Super Giants,bat,166,162,0.42,0.49,1,5,0,1,1,Royal Challengers Bangalore
2022,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,bat,188,154,0.64,0.41,2,3,0,0,1,Mumbai Indians
2022,Rajasthan Royals,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,150,160,0.51,0.52,6,15,0,0,1,Royal Challengers Bangalore
2022,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bangalore",Lucknow Super Giants,field,173,178,0.46,0.58,2,5,0,1,1,Lucknow Super Giants
2022,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,176,171,0.41,0.67,7,35,1,1,1,Royal Challengers Bangalore
2022,Lucknow Super Giants,Delhi Capitals,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,160,160,0.61,0.51,2,3,0,0,1,Lucknow Super Giants
2022,Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,161,189,0.65,0.63,1,4,1,1,1,Gujarat Titans
2022,Punjab Kings,Gujarat Titans,"IS Bindra Stadium, Mohali",Punjab Kings,bat,162,176,0.46,0.55,3,5,0,0,1,Gujarat Titans
2022,Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,165,153,0.59,0.44,4,2,0,1,1,Gujarat Titans
2022,Lucknow Super Giants,Kolkata Knight Riders,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,163,155,0.61,0.55,5,4,0,0,1,Lucknow Super Giants
